text	local_time	like_count	user_screen_name	retweet_count	reply_count
"Je mettrai fin au grand remplacement et au grand déclassement de la France et des Français. 

Consultez la totalité de mon programme sur mon site internet : https://programme.zemmour2022.fr/ https://twitter.com/ZemmourEric/status/1502986503303147525/photo/1"	2022-03-13T12:34:41	3038	ZemmourEric	1095	182
"Je couperai l’aide au développement que nous donnons aux pays d’origine des immigrés, lorsqu’ils n’acceptent pas de reprendre leurs citoyens chez eux. Si cela ne suffit pas, je bloquerai les visas, les avoirs et les transferts d’argent.
#FaceABFM https://twitter.com/ZemmourEric/status/1481420416656760832/video/1"	2022-01-13T00:18:45	2946	ZemmourEric	840	126
#Remigration : les Français approuvent mes mesures. https://twitter.com/ZemmourEric/status/1507470537198555136/video/1	2022-03-25T21:32:38	2936	ZemmourEric	1021	184
"Les salaires nets sont trop bas pour le travailleur et les salaires bruts sont trop élevés pour le patron. Je vais réduire les dépenses d’immigration et d’assistanat. Avec ces économies, je vais baisser les taxes, les charges et les impôts.
#Cannes #UnionDesDroites2022"	2022-01-22T19:41:55	2932	ZemmourEric	744	74
"Dimanche 27 mars, nous serons rassemblés place du Trocadéro pour un événement historique. 

Inscrivez-vous, montrons que nous sommes la Reconquête : https://www.zemmour2022.fr/evenement-trocadero

#ZemmourCollineDuCrack #remigration https://twitter.com/ZemmourEric/status/1507335068477542403/photo/1"	2022-03-25T12:34:19	2931	ZemmourEric	1125	209
Quel bel accueil en Sologne ! Le gouvernement veut une politique de la ville, je veux une politique de la campagne ! https://twitter.com/ZemmourEric/status/1488206694752550913/video/1	2022-01-31T17:45:00	2924	ZemmourEric	820	93
Je créerai un ministère de la #Remigration ! https://twitter.com/ZemmourEric/status/1506334009781108736/video/1	2022-03-22T18:16:28	2889	ZemmourEric	872	383
"J’ai voulu montrer la réalité des Français, j’ai été servi.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507313080291713028/video/1"	2022-03-25T11:43:36	2879	ZemmourEric	1142	153
"Tant qu’il n’y aura pas un pays comme la France pour dire stop à l’immigration, on continuera de nous faire du chantage aux migrants.
#le79Inter #Elysee2022"	2022-02-07T08:08:33	2864	ZemmourEric	780	33
Merci à Joël Billard, maire de Bonneval pour cet accueil chaleureux ! https://twitter.com/ZemmourEric/status/1479411496186744833/photo/1	2022-01-07T11:16:01	2831	ZemmourEric	647	67
"Merci de votre accueil et bravo à mes militants qui portent leurs convictions ici, en Seine-Saint-Denis !
#AulnaySousBois https://twitter.com/ZemmourEric/status/1506212108740005890/video/1"	2022-03-22T10:12:05	2815	ZemmourEric	1032	99
"Je suis candidat à la présidentielle pour arrêter le grand remplacement et lutter contre l'immigration. Ma première mesure sera un référendum pour arrêter l'immigration légale et illégale.
#ZemmourSaulieu 
https://twitter.com/i/status/1492624814854623234/video/1"	2022-02-14T08:28:42	2804	ZemmourEric	749	178
"Merci à l’@uimm, fédération patronale représentant 42 000 entreprises industrielles et 1,6 million de salariés, pour son accueil ce matin.

Je referai de la France une terre d’industrie, pour refaire de notre pays une nation industrielle, fière et prospère. https://twitter.com/ZemmourEric/status/1501538439430291463/photo/1"	2022-03-09T12:40:35	2783	ZemmourEric	1067	83
"Ces familles veulent le plus souvent rester à proximité de leur pays et des hommes qui se battent pour le défendre. Quand la guerre sera terminée, ces réfugiés pourront revenir sur la terre qu’ils aiment.
#RTLPresidentielle #LaVoixDeLaFrance"	2022-02-28T08:14:23	2772	ZemmourEric	695	90
"Je suis l'objet d'une justice politique qui veut m'interdire de lier l'immigration à l'insécurité. C'est pour cela que j'ai été condamné pour mes propos sur les mineurs isolés. C'est pour cela que je ne les regrette absolument pas.
#BourdinDirect
https://twitter.com/i/status/1483343694979866639/video/1"	2022-01-18T07:43:46	2761	ZemmourEric	866	148
"Bravo à Pierre Brochand. Oui, nous subissons une immigration sans précédent et si vous le souhaitez, à partir du 24 avril prochain, j'y mettrai fin.

https://www.lefigaro.fr/vox/societe/pierre-brochand-ex-dgse-nous-subissons-une-immigration-sans-precedent-20220324"	2022-03-24T21:16:40	2721	ZemmourEric	1215	80
"Saviez-vous qu’avec Macron les entrées légales ont été en moyenne de 255.000 par an ? Plus que sous Hollande (222.000), Sarkozy (191.000) et Chirac (184.000). Quand M. Macron prétend fermer la porte à l’immigration illégale, il ouvre toute grande celle de l’immigration légale. « canardenchaine: DEMAIN DANS LE CANARD
et dès ce soir 23 heures sur http://lecanardenchaine.fr 

Macron va créer un très électoraliste Office de lutte contre l’immigration clandestine — https://twitter.com/canardenchaine/status/1485985821807230979 »"	2022-01-25T23:23:30	2719	ZemmourEric	999	86
"Les mesures sur l’immigration seront jugées par referendum. Je veux que le peuple français puisse s’exprimer et que le Conseil constitutionnel ne puisse pas revenir sur sa décision.
#FaceABaba"	2021-12-16T22:34:14	2706	ZemmourEric	605	36
"Le plus beau ralliement pour moi, c’est celui des Français. Je vous annonce ce soir que mon parti RECONQUÊTE!, a la joie d’accueillir sa cent millième adhérente. Elle vient de LR et je lui remettrai demain sa carte.
#ZemmourTF1 #DebatZemmourMacron 
https://twitter.com/i/status/1492947086454800385/video/1"	2022-02-13T20:52:10	2675	ZemmourEric	742	81
Merci au Mouvement de la Ruralité  pour son accueil ce matin à l’Ambassade d’Auvergne. Je veux rompre avec des décennies de politiques de la ville inefficaces et mettre en place une vraie politique de la campagne. https://twitter.com/ZemmourEric/status/1493534047821258755/photo/1	2022-02-15T10:34:00	2640	ZemmourEric	843	50
Merci aux commerçants du marché d'#AulnaySousBois pour leur accueil ! https://twitter.com/ZemmourEric/status/1506235257883963393/photo/1	2022-03-22T11:44:04	2627	ZemmourEric	818	42
"Il n’y aurait pas de France sans christianisme. Pas de France sans culture gréco-romaine. Pour que la France reste la France, il faut que les vagues d’immigration s’imprègnent de cette culture française.
#FaceABaba https://twitter.com/ZemmourEric/status/1471586932643794948/video/1"	2021-12-16T21:04:00	2587	ZemmourEric	608	77
"Je suis le seul à proposer une lutte déterminée contre l’immigration. Avec la suppression des pompes aspirantes, je ferai beaucoup d’économies et baisserai massivement les impôts et les taxes.
#ZemmourPresident
#FaceALaGuerreTF1
https://twitter.com/i/status/1503493438863548424/video/1"	2022-03-14T22:17:43	2561	ZemmourEric	814	103
"Je suis persuadé que les femmes vont comprendre que ce qui les menace aujourd’hui, c’est une immigration débridée, violente et qui n’est pas punie.
#Élysée2022 https://twitter.com/ZemmourEric/status/1469050571843940355/video/1"	2021-12-09T21:05:24	2550	ZemmourEric	610	102
"Le plan de Valérie Pécresse, c’est Trappes à la campagne. De notre côté, nous proposons tout simplement de supprimer la loi SRU, qui impose aux villes et aux villages de France le logement social qui est devenu le logement de l'immigration.

🖋️Ma tribune :
https://www.valeursactuelles.com/clubvaleurs/politique/eric-zemmour-comment-la-loi-sur-les-logements-sociaux-est-devenue-une-machine-a-fabriquer-du-communautarisme/ « FrDesouche: La mesure la plus catastrophique de Pécresse, c'est de vouloir ""casser les ghettos""... 30% de logements très sociaux dans chaque quartier... Ca craindra absolument partout 
https://twitter.com/vpecresse/status/1483553352294277127/video/1 — https://twitter.com/FrDesouche/status/1483748340487622659 »"	2022-01-20T11:43:21	2537	ZemmourEric	931	143
"Je stopperai les flux migratoires, je supprimerai les dispositifs qui attirent l’immigration et je garantirai l’éloignement des étrangers indésirables. 

Arrêter l’immigration pour préserver notre identité sera une priorité.
#ZemmourTrocadero https://twitter.com/ZemmourEric/status/1507676416942518272/photo/1"	2022-03-26T11:10:43	2523	ZemmourEric	1043	101
"Avec la loi SRU qui oblige toutes les villes à avoir 25 % de logements sociaux, on essaime l’immigration et les problèmes qui l’accompagnent. Je supprimerai la loi SRU.
#Zemmour2022
https://twitter.com/i/status/1479004447330246666/video/1"	2022-01-06T09:44:24	2509	ZemmourEric	754	102
"Quel accueil ! Quel plaisir de revenir à Toulon !
#ZemmourToulon https://twitter.com/ZemmourEric/status/1500529486927912960/video/1"	2022-03-06T17:51:22	2504	ZemmourEric	737	71
"Je défends le peuple français qui ne pense plus que l’immigration est une chance pour la France.
#ZemmourVsMélenchon
https://twitter.com/i/status/1486827523602325507/video/1"	2022-01-27T22:37:21	2478	ZemmourEric	625	89
"À la colline du crack je montre aux Français l’enfer que vivent les riverains.

Regardez l’émission sur YouTube : https://youtu.be/qIk3P4oDQhU

#ZemmourCollineDuCrack #Remigration https://twitter.com/ZemmourEric/status/1507369786635919368/photo/1"	2022-03-25T14:52:17	2462	ZemmourEric	1047	113
"Emmanuel Macron est l’homme du grand déclassement et du grand remplacement. 

Je réponds à son intervention.
#Macron20h https://twitter.com/ZemmourEric/status/1471254090818719746/video/1"	2021-12-15T23:01:24	2449	ZemmourEric	679	82
"Je dis aux musulmans : ne refaites pas ici ce que vous avez fui. Ce serait terrible ! L’immigration, aujourd’hui, n’est plus une chance pour la France, donc nous devons l’arrêter net.
#MissionConvaincreLCI #DynamiqueZemmour
https://twitter.com/i/status/1488998824211369985/video/1"	2022-02-02T22:17:25	2406	ZemmourEric	676	81
"Aujourd'hui, la venue des étudiants étrangers est devenue une filière d'immigration. Nous devons sélectionner les meilleurs pour justement favoriser le rayonnement de la France.
#FaceABFM"	2022-01-12T21:45:48	2403	ZemmourEric	526	55
"C'est la démographie qui fait l'histoire. Ce que M. Mélenchon appelle « créolisation », je l'appelle « grand remplacement », mais c'est exactement la même chose.
#ZemmourVsMélenchon
https://twitter.com/i/status/1486806515801538562/video/1"	2022-01-27T21:12:21	2389	ZemmourEric	599	57
"Mme Pécresse va mettre à proximité de toutes les petites villes et de tous les villages de France des barres de HLM. Elle va mettre des immigrés partout : c’est ce qu’elle appelle « déghettoïser ».
#ZemmourVsPecresse
#FaceAFaceTF1LCI
https://twitter.com/i/status/1502025355686723590/video/1"	2022-03-10T21:02:23	2364	ZemmourEric	874	118
"L'objectif c'est l'immigration 0. Je supprimerai donc toutes les pompes aspirantes de l'immigration.
#le79Inter https://twitter.com/ZemmourEric/status/1471445422552109060/video/1"	2021-12-16T11:41:41	2352	ZemmourEric	593	82
"J’ai sillonné la France pendant trois mois et j’ai vu beaucoup de Français : ils sont hantés par le grand remplacement avec l'islamisation du pays et par le grand déclassement avec leur appauvrissement et l’effondrement de l’école.
#RTLMatin https://twitter.com/ZemmourEric/status/1471024485818109952/video/1"	2021-12-15T07:49:02	2345	ZemmourEric	634	77
"Le monde qui vient sera rude. Nous allons affronter des crises politiques, des crises migratoires, des crises énergétiques, des crises économiques. Je le répète : nous avons un devoir de puissance.
#ZemmourChambery
https://twitter.com/i/status/1497299912052064260/video/1"	2022-02-26T15:05:16	2337	ZemmourEric	711	125
"Je veux voir Calais et montrer aux Français le symbole de cette ville sinistrée et éplorée par l’immigration folle. Calais est l’avenir de notre pays si nous continuons la politique migratoire actuelle d’Emmanuel Macron.
#ZemmourFerrari #LaMatinale
https://twitter.com/i/status/1483709913524232192/video/1"	2022-01-19T08:04:31	2334	ZemmourEric	735	109
"Le respect des aînés est dans mon ADN. Dans l’EHPAD où ma mère était accueillie, j’ai vu des infirmières extraordinaires et, à côté, un service déplorable. La première chose, c’est de renforcer les contrôles.
#DynamiqueZemmour #20h22
https://twitter.com/i/status/1488596666714398724/video/1"	2022-02-01T21:01:25	2293	ZemmourEric	604	113
"Le solde migratoire dont parle Aymeric Caron, c’est la différence entre les étrangers qui arrivent et les gens qui partent. Mais parmi ceux qui partent, il y a beaucoup de Français.
#FaceABaba https://twitter.com/ZemmourEric/status/1471595132025815052/video/1"	2021-12-16T21:36:35	2265	ZemmourEric	487	163
"Mme Pécresse ne supprimera pas le droit du sol. Elle n’expulsera pas les délinquants étrangers. Elle n’arrêtera pas le regroupement familial. Elle appelle compétence son impuissance.
#SudRadio #DebatZemmourMacron 
https://twitter.com/i/status/1492829843846832128/video/1"	2022-02-13T12:31:20	2238	ZemmourEric	793	82
"On expulsera les clandestins. Les pays refusant de signer les laissez-passer consulaires seront privés de l’aide au développement. S’ils s’obstinent, je bloquerai les visas et les transferts de fonds.
#ZemmourFerrari #LaMatinale
https://twitter.com/i/status/1483713576586125317/video/1"	2022-01-19T09:52:53	2238	ZemmourEric	636	90
"Merci Jérôme Rivière, toi qui viens de nous rejoindre : tu quittes ton poste de président de groupe RN au Parlement européen pour rejoindre 
la Reconquête. La Reconquête t’accueille avec bonheur, mon ami !
#Cannes #UnionDesDroites2022"	2022-01-22T18:51:21	2172	ZemmourEric	452	37
"Valérie Pécresse essaie de reprendre la musique de ce que je dis, mais elle ne reprend pas les paroles. Elle dit lutter contre l’immigration clandestine. Mais contre l’immigration légale, elle ne fait rien.
#RTLMatin https://twitter.com/ZemmourEric/status/1471033298055057409/video/1"	2021-12-15T08:24:03	2154	ZemmourEric	615	87
"La Vendée, c’est l’antithèse de tout ce qu’ont fait nos élites parisiennes depuis 40 ans : pas de désindustrialisation, pas de délocalisation, pas de métropolisation, pas d’immigration !
#SablesdOlonne"	2022-01-08T11:19:47	2154	ZemmourEric	547	47
"Toute mon aventure présidentielle est partie des jeunes qui m’ont rejoint par milliers. Sauver la France de l’islamisation, c’est protéger les jeunes qui subissent de plein fouet les ravages de l’immigration.
#DynamiqueZemmour #20h22
https://twitter.com/i/status/1488604393410760705/video/1"	2022-02-01T20:55:23	2150	ZemmourEric	616	86
"Merci mon cher @G_Peltier, député de cette France rurale, de m’accueillir sur cette si belle terre de Sologne !
#Chaumont"	2022-01-28T18:27:13	2143	ZemmourEric	445	21
"Dès notre arrivée au pouvoir, nous allons cesser de prendre aux Français les milliards consacrés chaque année aux millions d’étrangers qui vivent sur notre sol. Nous allons retrouver notre modèle social, pour qu’il redevienne véritablement français !
#ZemmourLille #PouvoirDAchat"	2022-02-05T17:05:23	2139	ZemmourEric	630	55
"Ce soir, c’est Metz qui nous accueille : berceau des Carolingiens, cité au passé trois fois millénaire dont la lumineuse cathédrale impressionne depuis toujours les Français par sa grandeur et sa puissance.
#ZemmourMetz https://twitter.com/ZemmourEric/status/1504879070827450372/photo/1"	2022-03-18T17:55:04	2139	ZemmourEric	674	74
"L’immigration venue du Sud est un problème majeur qui est en train de détruire notre identité et qui mine notre sécurité. Je ne veux pas que cette élection présidentielle soit confisquée.
#ZemmourPrésident 
#FaceALaGuerreTF1
https://twitter.com/i/status/1503490350362595329/video/1"	2022-03-14T22:13:46	2121	ZemmourEric	705	68
"Je lutterai contre l’immigration illégale et les trafics de stupéfiants dans nos Outre-mer.
#OutreMerAvecZemmour #ZemmourProgramme https://twitter.com/ZemmourEric/status/1506580999106441217/photo/1"	2022-03-23T10:37:55	2104	ZemmourEric	708	79
"Ma première mesure sera d’organiser un référendum sur l’immigration qui se tiendra le même jour que les législatives. Toutes les mesures que j’ai déclinées seront soumises au peuple français.
#LeGrandRDV
https://twitter.com/i/status/1495348019541196803/video/1"	2022-02-20T10:49:11	2100	ZemmourEric	649	65
"Toutes mes mesures sur l’immigration seront proposées aux Français par référendum. La France est menacée dans son identité par un grand remplacement de population. Je suis candidat pour arrêter cela.
#Remigration
https://twitter.com/i/status/1505992361922465796/video/1"	2022-03-21T19:41:48	2087	ZemmourEric	744	98
"Sur l’immigration, toutes les mesures de mon programme seront proposées dans un référendum afin que les Français décident s’ils sont pour ou contre ces mesures.
#FaceABaba https://twitter.com/ZemmourEric/status/1471620735991001088/video/1"	2021-12-16T23:18:19	2083	ZemmourEric	443	43
"En Afrique, je ferai exactement le contraire d’Emmanuel Macron : je ne donnerai pas de leçons de démocratie, je ne me repentirai de rien et je serai très ferme sur l’immigration.
#le79Inter #Elysee2022
https://twitter.com/i/status/1490595987462803457/video/1"	2022-02-07T08:17:43	2076	ZemmourEric	638	44
"Dans les années 1980, on ne voyait pas les ravages de l’immigration. Aujourd’hui, on les voit. Plus personne ne croit que l’immigration est une chance pour la France. Il faut donc l’arrêter et je serai le seul à le faire.
#HDPros
https://twitter.com/i/status/1488067368068788225/video/1"	2022-01-31T08:34:08	2064	ZemmourEric	621	69
"Il faut regarder les chiffres mais aussi tout simplement dans la rue. Il faut prendre le métro, le RER, le train. Il faut aller à la CAF, dans les bureaux de poste, ou dans les écoles. Et là, on voit le grand remplacement en marche.
#le79Inter https://twitter.com/ZemmourEric/status/1471444147651235844/video/1"	2021-12-16T11:36:37	2048	ZemmourEric	506	91
"Merci à @CroissancePlus, le @M__ETI et @FranceInvestEU de leur accueil chaleureux !
#ZemmourCroissance https://twitter.com/ZemmourEric/status/1493665132987179009/video/1"	2022-02-15T19:14:53	2032	ZemmourEric	585	56
"Je veux mettre un terme aux privilèges migratoires de l’Algérie.
#GGRMC #ZemmourReconquete
https://twitter.com/i/status/1505857454424440833/video/1"	2022-03-21T11:34:43	1993	ZemmourEric	640	87
"Quel accueil à Chambéry ! Merci à mes amis savoyards !
#LaPaixAvecZemmour 
https://twitter.com/i/status/1497288813500059665/video/1"	2022-02-27T12:49:46	1986	ZemmourEric	588	79
"Puisque vous parlez de sondages, en voilà un de ce matin : 65 % des Français sont d’accord avec mon ministère de la Remigration dont Marine Le Pen dit du mal. C’est l’événement du jour. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507316688936747019/video/1"	2022-03-25T11:25:11	1981	ZemmourEric	826	70
"Les temps ont changé : aujourd’hui, on voit que le grand remplacement est en train de changer nos vies, nos rues, nos écoles, notre culture, notre civilisation. Les Français ont pris conscience de cette évolution.
#Zemmour2022
https://twitter.com/i/status/1479003274384654342/video/1"	2022-01-06T09:42:38	1977	ZemmourEric	603	65
"C’est apocalyptique ! Voilà ce que la France sera dans dix ou quinze ans si je ne suis pas élu. Elle sera faite d’enclaves étrangères avec des murs pour s’en protéger.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507307619261812743/video/1"	2022-03-25T11:03:17	1965	ZemmourEric	820	76
"Dans tous les grands pays développés, on renvoie les clandestins et on fait tout pour qu’ils ne viennent plus. Et on peut faire mieux en supprimant le regroupement familial, en limitant le droit d’asile.
#ZemmourVsMélenchon
https://twitter.com/i/status/1486825625738432514/video/1"	2022-01-27T22:31:07	1961	ZemmourEric	510	44
"Et celle du grand remplacement, avec l’islamisation de la France, l’immigration de masse et l’insécurité permanente.
#ZemmourVillepinte #RECONQUETE"	2021-12-05T17:35:05	1958	ZemmourEric	375	52
"Permettre aux agriculteurs de vivre de leur métier, les protéger contre la concurrence déloyale des producteurs étrangers et encourager l'innovation et le renouvellement des générations. Je serai aux côtés des agriculteurs.

#FranceDesOubliés : mon programme pour l'agriculture ⤵️ https://twitter.com/ZemmourEric/status/1480241614442348545/photo/1"	2022-01-09T18:14:37	1947	ZemmourEric	661	41
"Calais est le type même de ville sinistrée par Schengen et par la gestion apocalyptique de l’immigration par l’Europe et par l’absence de frontières. C’est impardonnable : il faut réviser Schengen.
#BourdinDirect
https://twitter.com/i/status/1483356797004132354/video/1"	2022-01-18T08:40:41	1942	ZemmourEric	588	68
"La France a été une chance formidable pour les immigrés. Mais, aujourd’hui, elle est en danger de mort. L’immigration n’est plus une chance pour la France. Il faut l’arrêter.
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491540105718341635/video/1"	2022-02-09T22:51:58	1919	ZemmourEric	533	106
"Madame, il faut vous soigner et nous vous aiderons à vous soigner. Mais ne mettez pas la responsabilité sur la France.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507308944963821606/video/1"	2022-03-25T11:04:06	1910	ZemmourEric	655	65
"À tout de suite, sur Cnews en direct de la colline du crack ! 

#ZemmourCollineDuCrack #Remigration https://twitter.com/ZemmourEric/status/1507289376715419654/photo/1"	2022-03-25T09:32:46	1897	ZemmourEric	597	128
"Merci aux Honnecourtois pour leur accueil chaleureux. 
#Honnecourt #SaintQuentin #FranceDesOubliés https://twitter.com/ZemmourEric/status/1481982023623401474/photo/1"	2022-01-14T13:30:22	1897	ZemmourEric	475	49
Quel accueil à Montrieux-en-Sologne ! Rencontre avec plus d'une dizaine de maires pour échanger sur leur quotidien. https://twitter.com/ZemmourEric/status/1487116414968381446/photo/1	2022-01-28T17:32:37	1889	ZemmourEric	549	33
"Je referai des Français grâce à une véritable politique d’assimilation, je ferai de la France une puissance d’équilibre et je mettrai notre diplomatie au service de notre politique migratoire.

Nous rétablirons la place de la France dans le monde comme puissance d’équilibre. https://twitter.com/ZemmourEric/status/1507700268275838985/photo/1"	2022-03-26T12:45:30	1879	ZemmourEric	723	71
Notre bureaucratie a pris en France une place démesurée. Elle parasite un État devenu envahissant et terriblement efficace quand il s’agit de ponctionner les Français, de privilégier les étrangers, de gaspiller nos impôts, mais honteusement absent quand il est indispensable.	2022-02-12T15:14:45	1874	ZemmourEric	532	30
"Je suis le seul qui défende vraiment la liberté et la vie des femmes, qui sont menacées avant tout par une immigration incontrôlée.
#FaceABaba https://twitter.com/ZemmourEric/status/1471611869941149704/video/1"	2021-12-16T22:43:05	1872	ZemmourEric	374	41
"Le Grand remplacement du peuple français par une autre civilisation est le problème majeur. Il y en a bien d’autres dont je parle. Mais le premier problème en France, c’est l’immigration.
#le79Inter #Elysee2022
https://twitter.com/i/status/1490600564866093062/video/1"	2022-02-07T08:22:59	1859	ZemmourEric	593	95
"Quand tant de nos compatriotes ne parviennent plus à se soigner, nous offrons 2 500 € de dépenses de santé par an, à des étrangers, qui ne travaillent pas et ne cotisent pas. Jusqu’à quand allons-nous supporter cette injustice ?
#Chaumont https://twitter.com/ZemmourEric/status/1487139057012461574/photo/1"	2022-01-28T19:02:35	1846	ZemmourEric	566	31
"Mon but : ramener la paix et la tranquillité aux Français. Pour en finir avec l’ensauvagement, j’arrêterai l’immigration et je rendrai la Justice plus dure et plus efficace.
#4V
https://twitter.com/i/status/1481526095799279616/video/1"	2022-01-13T07:22:50	1835	ZemmourEric	450	54
"La plupart des vendeurs de crack sont des clandestins. Nous les renverrons chez eux: c’est l’un des objectifs de mon ministère de la #Remigration. 65 % des Français sont d’accord avec ce mot et ce qu’il recouvre. 
#ZemmourCollineDuCrack
https://twitter.com/i/status/1507295476386783233/video/1"	2022-03-25T10:41:22	1822	ZemmourEric	740	45
"Sur les 275 000 immigrés qui arrivent chaque année légalement, seuls 14 % viennent pour travailler. Il y a 55 % d’inactifs parmi les extra-européens en âge de travailler. Ces gens n’ont rien à faire ici.
#SudRadio #DebatZemmourMacron 
https://twitter.com/i/status/1492825681046257664/video/1"	2022-02-13T11:44:22	1819	ZemmourEric	606	50
"Nos politiciens ont préféré offrir les soins gratuits à tous les étrangers clandestins avec l’aide médicale d’état, plutôt que d’investir cet argent dans la santé des Français.
#Chaumont"	2022-01-28T19:00:36	1799	ZemmourEric	508	31
"Après avoir vécu à Drancy, j’ai vécu pas loin d’ici. Tout cela n’existait pas. On est en plein Paris et il y a un campement comme si on était un pays du Tiers-monde.
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507298368019652635/video/1"	2022-03-25T10:45:49	1797	ZemmourEric	715	79
"Il faut que les Français voient ce que c’est. Les étrangers clandestins doivent être renvoyés. Ils n’ont rien à faire ici, surtout quand ils trafiquent la drogue. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507300182718832659/video/1"	2022-03-25T10:54:05	1791	ZemmourEric	759	57
"Si les étrangers sont traités en France comme les Français, il n’y a plus de France ni de Français. C’est pour cela que nous ne donnerons plus le produit de la solidarité nationale aux étrangers.
#le79Inter #Elysee2022
https://twitter.com/i/status/1490606170310156290/video/1"	2022-02-07T08:49:15	1784	ZemmourEric	584	67
"Emmanuel Macron, c’est le grand reniement, le grand oubli, sur l’immigration, et le grand aveu, quand il dit que Mme Pécresse, s’il gagne, sera sa ministre.
#Elysee2022 #ZemmourVsMacron
https://twitter.com/i/status/1504547111949549572/video/1"	2022-03-17T20:04:53	1775	ZemmourEric	616	53
"Je supprimerai le collège unique. Avec moi, les bons élèves deviendront meilleurs et les plus faibles auront des méthodes adaptées pour progresser. Je rétablirai un baccalauréat sélectif.
#Remigration
https://twitter.com/i/status/1505995884173090818/video/1"	2022-03-21T21:30:28	1709	ZemmourEric	487	64
Villers-Cotterêts n'est pas seulement une ville ravissante, accueillante et chaleureuse. C'est un symbole national ! Je dirais même un foyer national. https://twitter.com/ZemmourEric/status/1482338002739384325/photo/1	2022-01-15T13:04:55	1709	ZemmourEric	419	32
"Je le propose depuis toujours. Je suis d’ailleurs le seul candidat à le vouloir : je supprimerai la loi SRU sur le logement social qui a eu pour conséquence de répandre les ravages de l’immigration dans tant de nos villes.
#Nice
https://twitter.com/i/status/1484505742954663940/video/1"	2022-01-21T12:45:21	1702	ZemmourEric	494	58
"La blouse est un symbole contre les inégalités sociales. L’école est un sanctuaire du travail, du mérite, de l’effort, qui ne doit plus être pollué par la propagande.
#Remigration
https://twitter.com/i/status/1505995056230064130/video/1"	2022-03-21T20:55:04	1698	ZemmourEric	502	69
"Pour moi, Agen, c’est cette terre chaleureuse où il fait bon vivre et où la beauté des paysages n’a d’égal que la richesse de la gastronomie !
 
Agen, c’est l’hospitalité et la chaleur des Agenais !
 
Merci de m’accueillir ici chez vous.

#ZemmourAgen #Les48HdelaReconquete https://twitter.com/ZemmourEric/status/1502668040005160965/photo/1"	2022-03-12T15:29:13	1671	ZemmourEric	527	40
"Il faut absolument en finir avec le numerus clausus. Nous ne voulons plus que des jeunes Français aillent s’installer en Belgique pour passer leur concours de médecine, ou que l’on soit obligé de faire venir des médecins étrangers.
#BonjourChezVous
https://twitter.com/i/status/1486233602333593602/video/1"	2022-01-26T09:11:28	1651	ZemmourEric	492	25
"La « French Tech » est un très beau succès. Je mettrais un seul bémol, essentiel : 80 % des grosses levées de fonds sont le fait des étrangers. Je veux un plus grand contrôle des investissements étrangers.
#ZemmourCroissance
https://twitter.com/i/status/1493638590542368773/video/1"	2022-02-15T17:31:35	1638	ZemmourEric	510	62
"Les trafiquants qui vendent du crack, il faut les renvoyer chez eux. Ils n’ont rien à faire chez nous. Ils pourrissent la vie des Français. J’ai grandi ici et je veux protéger les Français. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507314668771201035/video/1"	2022-03-25T11:20:39	1628	ZemmourEric	577	53
"Je suis le candidat du réel que tous occultent. Je montre à la France ce qu’elle est aujourd’hui. Si on ne fait rien, il y aura des collines du crack partout. 
#ZemmourCollineDuCrack #Remigration
https://twitter.com/i/status/1507315441466806276/video/1"	2022-03-25T11:19:11	1626	ZemmourEric	639	60
"Le taux d’inactivité des étrangers extra-européens en âge de travailler est de 55 %. Je renverrai les étrangers chômeurs depuis plus de six mois.
#le79Inter #Elysee2022
https://twitter.com/i/status/1490605128201773059/video/1"	2022-02-07T08:48:46	1619	ZemmourEric	530	43
"Merci à @YannickMOREAU pour son accueil dans la si belle ville des Sables-d'Olonne.

#SablesdOlonne https://twitter.com/ZemmourEric/status/1479756931619340292/photo/1"	2022-01-08T10:08:39	1615	ZemmourEric	387	37
"Je suis là pour rassembler. Je me situe entre Valérie Pécresse et Marine Le Pen et j’accueille les électeurs des deux partis.
#HDPros
https://twitter.com/i/status/1488073049417072645/video/1"	2022-01-31T08:58:59	1600	ZemmourEric	462	55
"Pour le pouvoir d’achat des Français, je diminuerai la CSG qui pèse sur leurs salaires. Je supprimerai les allocations non contributives pour les étrangers. Moins d’allocations pour les étrangers, plus d’argent pour les Français.
#Nice
https://twitter.com/i/status/1484502801950679041/video/1"	2022-01-21T12:39:09	1594	ZemmourEric	444	62
"Je supprimerai le concours qui vise à faire venir des médecins étrangers. Depuis 30 ans on va en chercher en Algérie alors qu'on a empêché de jeunes Français de faire médecine pour 1/4 de point.
#LaFranceDansLesYeux #ZemmourPrésident
https://twitter.com/i/status/1491525546303533062/video/1"	2022-02-09T22:02:50	1588	ZemmourEric	467	40
